Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Cost,Payment_Method,Profit,Profit_Margin,Month,Month_Name,Year,Quarter
ORD106869,2024-02-25,CUST10994,Tablet,Electronics,West,2,20493.14,0.2,32789.024,25856.42238661806,Net Banking,6932.601613381939,21.143055717004387,2,February,2024,Q1
ORD104696,2024-02-25,CUST10988,Smartphone,Electronics,West,7,30217.68,0.15,179795.196,160640.25198535973,Net Banking,19154.944014640263,10.653757408868845,2,February,2024,Q1
ORD111678,2024-02-25,CUST10913,Tablet,Electronics,East,4,23323.61,0.2,74635.55200000001,74379.04288955356,Credit Card,256.5091104464518,0.3436822044894259,2,February,2024,Q1
ORD100068,2024-02-25,CUST10983,Printer,Office Equipment,East,3,10150.69,0.0,30452.07,19309.31985756024,Debit Card,11142.75014243976,36.59110905248727,2,February,2024,Q1
ORD101054,2024-02-25,CUST10024,Headphones,Electronics,South,4,2125.08,0.15,7225.272,5935.999370833812,Debit Card,1289.2726291661884,17.843932092330757,2,February,2024,Q1
ORD107124,2024-02-25,CUST11077,Keyboard,Accessories,South,1,1973.68,0.15,1677.628,1263.221717430496,Credit Card,414.4062825695039,24.70191738391967,2,February,2024,Q1
ORD106796,2024-02-25,CUST12409,Laptop,Electronics,West,6,59722.29,0.15,200248.90875,308241.7591594443,UPI,-3658.0801594443037,-1.826766588781375,2,February,2024,Q1
ORD101026,2024-02-26,CUST10675,Smartphone,Electronics,East,2,26339.93,0.2,42143.888000000006,39639.78343133263,Cash,2504.104568667375,5.941797701881171,2,February,2024,Q1
ORD103579,2024-02-26,CUST10011,Smartphone,Electronics,South,5,26271.2,0.0,131356.0,79437.86748463285,UPI,38932.52874078014,29.638942066430264,2,February,2024,Q1
ORD104104,2024-02-26,CUST10270,Printer,Office Equipment,South,4,8099.77,0.1,29159.172000000002,26388.412925725817,Cash,2770.759074274185,9.50218707950344,2,February,2024,Q1
ORD107604,2024-02-26,UNKNOWN,Smartphone,Electronics,East,2,28649.79,0.15,48704.643000000004,43745.33369567182,Cash,4959.309304328184,10.182415882461521,2,February,2024,Q1
ORD111748,2024-02-26,CUST11664,Keyboard,Accessories,South,2,2042.03,0.2,3267.248,3030.4950442947256,Cash,236.75295570527442,7.246249923644438,2,February,2024,Q1
ORD110024,2024-02-26,CUST10409,Tablet,Electronics,West,6,20094.22,0.05,114537.054,94621.18438499323,Credit Card,19915.86961500677,17.38814551228703,2,February,2024,Q1
ORD102855,2024-02-26,CUST10184,Smartphone,Electronics,East,4,30028.82,0.2,96092.224,93877.55381256595,Net Banking,2214.6701874340506,2.304734030751594,2,February,2024,Q1
ORD105165,2024-02-26,CUST10415,Keyboard,Accessories,East,4,1677.3,0.05,6373.74,5515.568607401485,UPI,858.171392598515,13.464173194992501,2,February,2024,Q1
ORD108298,2024-02-26,CUST10146,Mouse,Accessories,South,5,829.91,0.15,3527.1175,2581.226330828935,Net Banking,945.891169171065,26.817682404146304,2,February,2024,Q1
ORD110723,2024-02-26,CUST11860,Monitor,Electronics,South,1,13660.78,0.05,12977.741,11032.300042415429,Cash,1945.4409575845712,14.990597805770442,2,February,2024,Q1
ORD109357,2024-02-26,CUST10646,Laptop,Electronics,East,7,70260.87,0.0,200248.90875,351449.00066783646,Debit Card,38932.52874078014,19.44206786633994,2,February,2024,Q1
ORD110292,2024-02-26,CUST11548,Keyboard,Accessories,West,1,1889.37,0.0,1889.37,1468.816781606837,Net Banking,420.553218393163,22.25891267423337,2,February,2024,Q1
ORD102478,2024-02-26,CUST10938,Headphones,Electronics,East,3,2496.16,0.0,7488.48,5728.123697098426,UPI,1760.3563029015731,23.507524930313938,2,February,2024,Q1
ORD106328,2024-02-26,CUST11146,Monitor,Electronics,North,3,11841.75,0.15,30196.462499999998,26306.257599691246,Credit Card,3890.2049003087523,12.882982237766269,2,February,2024,Q1
ORD107670,2024-02-27,CUST11524,Monitor,Electronics,South,6,10587.53,0.0,63525.18000000001,55583.323386225136,Net Banking,7941.856613774871,12.50190336143065,2,February,2024,Q1
ORD100126,2024-02-27,CUST12479,Printer,Office Equipment,East,3,8463.5,0.05,24120.975,18882.004188707047,Debit Card,5238.970811292951,21.719564865404287,2,February,2024,Q1
ORD100216,2024-02-27,CUST10232,Laptop,Electronics,South,2,68320.64,0.1,122977.152,92069.32650113017,Credit Card,30907.82549886983,25.132982018375117,2,February,2024,Q1
ORD101570,2024-02-27,CUST12012,Laptop,Electronics,North,5,74474.17,0.1,200248.90875,227113.51972396366,Debit Card,38932.52874078014,19.44206786633994,2,February,2024,Q1
ORD107634,2024-02-27,CUST10125,Tablet,Electronics,West,3,23477.21,0.05,66910.0485,58970.98758662807,Debit Card,7939.060913371934,11.865274486196094,2,February,2024,Q1
ORD110634,2024-02-27,CUST11913,Laptop,Electronics,South,1,70277.14,0.0,70277.14,44286.42861298349,UPI,25990.711387016512,36.9831660580048,2,February,2024,Q1
ORD106521,2024-02-27,CUST11092,Printer,Office Equipment,West,3,8558.31,0.1,23107.437,22248.699622997497,UPI,858.7373770025042,3.716281372973144,2,February,2024,Q1
ORD107555,2024-02-27,CUST11602,Mouse,Accessories,West,4,916.65,0.05,3483.2699999999995,5012.6490256784355,Net Banking,-1529.379025678436,-43.90641626053783,2,February,2024,Q1
ORD110318,2024-02-27,CUST10875,Headphones,Electronics,South,2,2339.83,0.2,3743.728,3442.0637421376705,UPI,301.6642578623296,8.057857244498788,2,February,2024,Q1
ORD101587,2024-02-27,CUST10299,Keyboard,Accessories,South,1,1660.19,0.05,1577.1805,1429.6058112092787,Cash,147.5746887907212,9.356867447367073,2,February,2024,Q1
ORD106918,2024-02-27,CUST12125,Monitor,Electronics,West,7,11460.35,0.15,68189.08249999999,67587.40747867383,UPI,601.6750213261548,0.8823626880830299,2,February,2024,Q1
ORD108274,2024-02-27,CUST10674,Monitor,Electronics,West,6,13196.98,0.0,79181.88,61711.064921237215,Cash,17470.81507876279,22.064157959829682,2,February,2024,Q1
ORD103915,2024-02-27,CUST12180,Headphones,Electronics,East,3,2163.48,0.15,5516.874000000001,5358.837547271125,UPI,158.0364527288757,2.8646014523600805,2,February,2024,Q1
ORD104623,2024-02-27,CUST12247,Headphones,Electronics,East,2,2134.33,0.1,3841.794,3427.0842895402498,UPI,414.7097104597501,10.794688899502423,2,February,2024,Q1
ORD109155,2024-02-27,CUST11649,Monitor,Electronics,North,1,13338.89,0.1,12005.001,9695.422219111937,UPI,2309.578780888063,19.238472207441408,2,February,2024,Q1
ORD106371,2024-02-28,CUST11993,Printer,Office Equipment,West,4,8308.79,0.2,26588.128000000004,25459.20029662939,Debit Card,1128.927703370613,4.245984160188384,2,February,2024,Q1
ORD107410,2024-02-28,CUST12035,Headphones,Electronics,East,7,2452.23,0.15,14590.7685,11393.143477444726,Credit Card,3197.625022555274,21.915398236599216,2,February,2024,Q1
ORD106017,2024-02-28,CUST10412,Mouse,Accessories,West,4,827.02,0.1,2977.272,2169.406109436336,Credit Card,807.8658905636639,27.134433486885438,2,February,2024,Q1
ORD108381,2024-02-28,CUST11669,Printer,Office Equipment,South,2,8323.74,0.1,14982.732,10748.71465980194,Credit Card,4234.017340198059,28.25931439071365,2,February,2024,Q1
ORD102751,2024-02-28,CUST11174,Smartphone,Electronics,North,7,34344.02,0.2,192326.512,201344.5957522722,Net Banking,-9018.083752272214,-4.688944679801719,2,February,2024,Q1
ORD107985,2024-02-28,CUST10307,Headphones,Electronics,South,1,2818.88,0.1,2536.992,2276.2373429632094,Cash,260.75465703679083,10.278103243399697,2,February,2024,Q1
ORD111521,2024-02-28,CUST10372,Monitor,Electronics,East,5,12966.76,0.0,64833.8,40456.16792741349,Debit Card,24377.632072586515,37.60019013629699,2,February,2024,Q1
ORD106666,2024-02-28,CUST11980,Laptop,Electronics,South,2,63231.43,0.05,120139.71699999999,104689.48611914026,Credit Card,15450.23088085973,12.860219140402778,2,February,2024,Q1
ORD101095,2024-02-28,CUST11247,Keyboard,Accessories,South,2,1792.47,0.15,3047.199,2263.672537268904,Net Banking,783.5264627310962,25.713006033773844,2,February,2024,Q1
ORD105507,2024-02-28,CUST10088,Tablet,Electronics,North,7,20709.81,0.05,137720.2365,108462.17603371051,UPI,29258.06046628949,21.244561590837442,2,February,2024,Q1
ORD111922,2024-02-28,CUST10923,Monitor,Electronics,East,3,12188.51,0.1,32908.977,28310.659699872223,Debit Card,4598.3173001277755,13.972835740618056,2,February,2024,Q1
ORD109612,2024-02-28,CUST12162,Laptop,Electronics,North,3,57840.91,0.15,147494.3205,110243.44909259956,Cash,37250.87140740044,25.25580054955434,2,February,2024,Q1
ORD105138,2024-02-28,CUST12071,Smartphone,Electronics,South,7,26769.63,0.2,149909.928,143024.11027646702,Cash,6885.817723532993,4.593303335809082,2,February,2024,Q1
ORD103758,2024-02-28,CUST11671,Keyboard,Accessories,Unknown,1,1784.93,0.0,1784.93,1275.5050687226037,UPI,509.42493127739635,28.540331064937916,2,February,2024,Q1
ORD104647,2024-02-28,CUST10282,Printer,Office Equipment,East,3,8363.43,0.05,23835.7755,20014.383465176823,Cash,3821.392034823177,16.03216994061375,2,February,2024,Q1
ORD109916,2024-02-28,CUST11375,Smartphone,Electronics,West,2,33130.12,0.0,66260.24,43743.7602218071,Credit Card,22516.47977819291,33.98188684223435,2,February,2024,Q1
ORD103133,2024-02-29,CUST11994,Laptop,Electronics,South,3,67079.37,0.2,160990.488,129133.58096078552,Debit Card,31856.907039214493,19.788067875919783,2,February,2024,Q1
ORD101850,2024-02-29,CUST12260,Smartphone,Electronics,South,4,31222.46,0.0,124889.84,75642.23586609478,Cash,38932.52874078014,31.173495570800746,2,February,2024,Q1
ORD104536,2024-02-29,CUST11616,Mouse,Accessories,East,3,952.29,0.15,2428.3395,2063.8209478696863,Credit Card,364.51855213031376,15.011020993164825,2,February,2024,Q1
ORD111295,2024-02-29,CUST11464,Headphones,Electronics,North,3,2148.81,0.0,6446.43,4919.533595836212,Net Banking,1526.8964041637882,23.6859223502588,2,February,2024,Q1
ORD106964,2024-02-29,CUST10079,Printer,Office Equipment,North,1,9590.58,0.1,8631.522,7784.716133857777,Debit Card,846.8058661422237,9.810620492448766,2,February,2024,Q1
ORD100438,2024-02-29,CUST11242,Keyboard,Accessories,East,6,1646.62,0.15,8397.761999999999,8320.972091864121,Debit Card,76.78990813587734,0.9144091977824252,2,February,2024,Q1
ORD111256,2024-02-29,CUST10091,Smartphone,Electronics,West,1,26865.93,0.1,24179.337,16208.094457886024,Cash,7971.242542113976,32.96716755349402,2,February,2024,Q1
ORD107719,2024-02-29,CUST11742,Keyboard,Accessories,East,7,1939.44,0.15,11539.668,10612.378968582956,Cash,927.2890314170436,8.035664729843559,2,February,2024,Q1
ORD105590,2024-02-29,CUST11657,Monitor,Electronics,West,5,12445.07,0.2,49780.28,54432.480186229186,Credit Card,-4652.200186229187,-9.345468097465877,2,February,2024,Q1
ORD109555,2024-02-29,CUST11240,Monitor,Electronics,West,4,11654.07,0.1,41954.652,32545.38433080161,UPI,9409.26766919839,22.427233264140504,2,February,2024,Q1
ORD110170,2024-02-29,CUST12092,Printer,Office Equipment,East,4,8680.25,0.05,32984.95,25370.834521640085,Credit Card,7614.115478359912,23.083604729914438,2,February,2024,Q1
ORD100279,2024-03-01,CUST10026,Mouse,Electronics,South,6,11149.88,0.05,63554.316,41803.82042857731,Net Banking,21750.49557142269,34.22347519470226,3,March,2024,Q1
ORD107311,2024-03-01,CUST10898,Tablet,Electronics,North,5,22953.58,0.1,103291.11000000002,92798.2584018787,UPI,10492.851598121313,10.158523418057285,3,March,2024,Q1
ORD108098,2024-03-01,CUST10594,Laptop,Electronics,East,5,67149.6,0.0,200248.90875,228749.40337850866,Net Banking,38932.52874078014,19.44206786633994,3,March,2024,Q1
ORD103638,2024-03-01,CUST10803,Mouse,Accessories,South,1,1004.18,0.0,1004.18,791.3925349586435,Cash,212.78746504135643,21.19017158690239,3,March,2024,Q1
ORD105261,2024-03-01,CUST11623,Keyboard,Accessories,North,2,1897.81,0.2,3036.496,3199.467621806289,Credit Card,-162.97162180628902,-5.367094895112294,3,March,2024,Q1
ORD104576,2024-03-01,CUST10189,Laptop,Electronics,North,4,63779.59,0.05,200248.90875,164731.9655841654,UPI,38932.52874078014,19.44206786633994,3,March,2024,Q1
ORD103886,2024-03-01,CUST12028,Smartphone,Electronics,West,4,33490.92,0.2,107170.944,90231.91012287672,Debit Card,16939.03387712328,15.805621603112199,3,March,2024,Q1
ORD102634,2024-03-01,CUST10975,Laptop,Electronics,West,7,60860.8,0.0,200248.90875,330192.41591623204,Credit Card,38932.52874078014,19.44206786633994,3,March,2024,Q1
ORD110228,2024-03-01,CUST10393,Headphones,Electronics,East,7,2435.96,0.1,15346.548,14319.468156853587,UPI,1027.0798431464136,6.692578963988602,3,March,2024,Q1
ORD108432,2024-03-01,CUST11037,Laptop,Electronics,East,6,62899.38,0.1,200248.90875,254158.49500112113,Credit Card,38932.52874078014,19.44206786633994,3,March,2024,Q1
ORD109327,2024-03-01,CUST10369,Tablet,Electronics,East,4,22789.09,0.15,77482.906,71520.05796516876,Net Banking,5962.848034831244,7.695694886342085,3,March,2024,Q1
ORD101360,2024-03-01,CUST11439,Keyboard,Accessories,West,5,1988.15,0.0,9940.75,8195.14420189964,Net Banking,1745.6057981003596,17.560101582882172,3,March,2024,Q1
ORD106608,2024-03-02,CUST12064,Monitor,Electronics,East,2,11732.59,0.0,23465.18,14124.233827572642,Cash,9340.946172427359,39.80769025606178,3,March,2024,Q1
ORD109041,2024-03-02,CUST10140,Printer,Office Equipment,East,6,8494.58,0.0,50967.479999999996,34209.90292331558,Net Banking,16757.577076684414,32.878959439792624,3,March,2024,Q1
ORD101121,2024-03-02,CUST10434,Monitor,Electronics,East,2,10955.33,0.0,21910.66,17573.528325946274,Credit Card,4337.131674053726,19.794619030434163,3,March,2024,Q1
ORD100430,2024-03-02,CUST11402,Headphones,Electronics,East,2,2601.11,0.1,4681.9980000000005,3177.256128862732,Debit Card,1504.7418711372684,32.13888325320233,3,March,2024,Q1
ORD111234,2024-03-02,CUST12332,Headphones,Electronics,South,4,2213.34,0.05,8410.692000000001,7738.299560155998,Credit Card,672.3924398440031,7.994496051502101,3,March,2024,Q1
ORD101255,2024-03-02,CUST12479,Keyboard,Accessories,East,2,1532.37,0.05,2911.5029999999997,2528.3810192152914,Net Banking,383.1219807847083,13.15890729924401,3,March,2024,Q1
ORD100677,2024-03-02,CUST11276,Smartphone,Electronics,North,6,26911.51,0.0,161469.06,99259.09753849675,Credit Card,38932.52874078014,24.11144818752282,3,March,2024,Q1
ORD108581,2024-03-02,CUST12441,Headphones,Electronics,East,4,2498.97,0.0,9995.88,6100.8599554227085,UPI,3895.0200445772907,38.96625454264448,3,March,2024,Q1
ORD106009,2024-03-02,CUST10808,Laptop,Electronics,West,4,70893.81,0.15,200248.90875,189615.7341269914,UPI,38932.52874078014,19.44206786633994,3,March,2024,Q1
ORD108686,2024-03-02,CUST10262,Printer,Office Equipment,South,1,9396.27,0.0,9396.27,6773.787372475642,Debit Card,2622.4826275243586,27.90982621321395,3,March,2024,Q1
ORD101327,2024-03-02,CUST10471,Tablet,Electronics,North,5,18704.51,0.0,93522.54999999999,77667.0724243024,Credit Card,15855.477575697587,16.953641208133856,3,March,2024,Q1
ORD107501,2024-03-02,CUST12288,Printer,Office Equipment,South,1,9929.52,0.1,8936.568000000001,7496.539932246324,Debit Card,1440.0280677536775,16.11388250784504,3,March,2024,Q1
ORD111779,2024-03-02,CUST10651,Laptop,Electronics,West,3,55605.92,0.05,158476.872,120504.66456714901,Net Banking,37972.20743285099,23.960724964871208,3,March,2024,Q1
ORD100245,2024-03-02,CUST10042,Mouse,Accessories,South,2,976.75,0.0,1953.5,1686.1725674038985,Net Banking,267.3274325961015,13.684537117793782,3,March,2024,Q1
ORD106193,2024-03-02,CUST12325,Monitor,Electronics,South,5,13436.37,0.15,57104.5725,53016.53828625096,Net Banking,4088.0342137490443,7.1588561734684975,3,March,2024,Q1
ORD108746,2024-03-02,CUST10429,Laptop,Electronics,West,7,63066.0,0.05,200248.90875,317482.1367853367,Debit Card,38932.52874078014,19.44206786633994,3,March,2024,Q1
ORD100006,2024-03-03,CUST11202,Keyboard,Accessories,North,2,2022.26,0.0,4044.52,3507.3052316708654,Debit Card,537.2147683291346,13.282534598150944,3,March,2024,Q1
ORD100752,2024-03-03,CUST10182,Headphones,Electronics,South,2,2814.94,0.1,5066.892,4040.1809476460594,Cash,1026.7110523539404,20.263132751871176,3,March,2024,Q1
ORD100880,2024-03-03,CUST12023,Mouse,Accessories,West,6,856.53,0.05,4882.2210000000005,3406.11623919327,Credit Card,1476.1047608067306,30.23428805878985,3,March,2024,Q1
ORD107561,2024-03-03,CUST10522,Smartphone,Electronics,East,1,27667.25,0.2,22133.800000000003,22958.634153920608,UPI,-824.8341539206049,-3.7265817614716172,3,March,2024,Q1
ORD102365,2024-03-03,CUST10779,Mouse,Accessories,South,2,988.16,0.0,1976.32,1705.3679393615248,Credit Card,270.95206063847513,13.709928586386575,3,March,2024,Q1
ORD109534,2024-03-03,CUST11188,Keyboard,Accessories,North,6,1875.38,0.2,9001.824,8911.639720295745,Credit Card,90.18427970425546,1.001844511781784,3,March,2024,Q1
ORD111382,2024-03-03,CUST12315,Laptop,Electronics,North,3,69247.62,0.0,200248.90875,172614.45384893852,Debit Card,35128.40615106147,17.542370827557114,3,March,2024,Q1
ORD109142,2024-03-03,CUST11803,Keyboard,Accessories,West,5,1950.88,0.15,8291.240000000002,7270.225340103016,Cash,1021.0146598969859,12.314378306465446,3,March,2024,Q1
ORD106637,2024-03-03,CUST12465,Tablet,Electronics,North,4,21646.03,0.0,86584.12,65848.76154680278,Cash,20735.358453197216,23.948223361509267,3,March,2024,Q1
ORD111509,2024-03-03,CUST10032,Mouse,Accessories,West,3,867.2,0.0,2601.6000000000004,1567.1812798972105,Credit Card,1034.4187201027898,39.7608671626226,3,March,2024,Q1
ORD103542,2024-03-03,CUST12211,Smartphone,Electronics,South,7,25690.93,0.0,179836.51,109868.2266226751,UPI,38932.52874078014,21.648845799320803,3,March,2024,Q1
ORD103320,2024-03-03,CUST11012,Tablet,Electronics,South,7,23848.56,0.0,166939.92,124402.59189866667,Cash,38932.52874078014,23.321281536962598,3,March,2024,Q1
ORD110773,2024-03-03,CUST10732,Smartphone,Electronics,East,6,30350.02,0.05,172995.114,148572.48101316876,Cash,24422.632986831246,14.117527612271896,3,March,2024,Q1
ORD105875,2024-03-03,CUST10620,Laptop,Electronics,North,1,72153.38,0.1,64938.04200000001,45242.58214191915,Net Banking,19695.45985808086,30.32961766552933,3,March,2024,Q1
ORD106412,2024-03-03,CUST11509,Printer,Office Equipment,North,3,9725.73,0.05,27718.330499999996,24464.443496732576,Credit Card,3253.8870032674204,11.739116117644317,3,March,2024,Q1
ORD105228,2024-03-03,CUST12150,Keyboard,Accessories,West,4,2026.42,0.0,8105.68,5993.329525537965,UPI,2112.350474462035,26.060126657628167,3,March,2024,Q1
ORD111914,2024-03-03,CUST10876,Laptop,Electronics,West,7,69582.42,0.2,200248.90875,295841.3622106331,Debit Card,38932.52874078014,19.44206786633994,3,March,2024,Q1
ORD108430,2024-03-03,CUST11612,Headphones,Electronics,North,6,2595.0,0.0,15570.0,12603.558867852787,Net Banking,2966.4411321472126,19.052287297027696,3,March,2024,Q1
ORD109709,2024-03-04,CUST11576,Printer,Office Equipment,West,6,9830.23,0.0,58981.38,39773.352003010514,Cash,19208.027996989484,32.56625734594458,3,March,2024,Q1
ORD107961,2024-03-04,CUST10365,Headphones,Electronics,East,1,2756.51,0.05,2618.6845000000003,2188.0900968508786,Cash,430.5944031491217,16.443156980121955,3,March,2024,Q1
ORD103619,2024-03-04,CUST11676,Laptop,Electronics,West,7,61845.56,0.05,200248.90875,328806.62049218646,Credit Card,38932.52874078014,19.44206786633994,3,March,2024,Q1
ORD105366,2024-03-04,CUST12012,Headphones,Electronics,North,4,2848.13,0.05,10822.894,6955.481311301912,UPI,3867.4126886980885,35.733628073028235,3,March,2024,Q1
ORD107187,2024-03-04,CUST11839,Mouse,Accessories,East,4,939.5,0.15,3194.2999999999997,3032.422221866204,Net Banking,161.8777781337958,5.067707420523927,3,March,2024,Q1
ORD111024,2024-03-04,CUST12093,Printer,Office Equipment,Unknown,3,7881.5,0.15,20097.825,16844.330970265975,Debit Card,3253.4940297340254,16.188289179222256,3,March,2024,Q1
ORD107402,2024-03-04,CUST12464,Keyboard,Accessories,East,3,1731.64,0.05,4935.174,4456.730277128762,Credit Card,478.4437228712377,9.694566450367052,3,March,2024,Q1
ORD110641,2024-03-04,CUST11108,Headphones,Electronics,West,1,2265.17,0.0,2265.17,1935.4076144705155,UPI,329.7623855294846,14.557953068841837,3,March,2024,Q1
ORD102316,2024-03-04,CUST10464,Monitor,Electronics,North,4,13400.59,0.0,53602.36,47041.83334760102,Cash,6560.526652398978,12.239249638260288,3,March,2024,Q1
ORD111559,2024-03-04,CUST12354,Printer,Office Equipment,South,3,10223.18,0.15,26069.109,20975.25613223812,UPI,5093.8528677618815,19.539804247862406,3,March,2024,Q1
ORD103280,2024-03-04,CUST11452,Laptop,Electronics,East,1,66260.03,0.0,66260.03,43174.43929671613,Cash,23085.590703283866,34.840899865701644,3,March,2024,Q1
ORD102528,2024-03-04,CUST12181,Tablet,Electronics,South,5,21270.72,0.0,106353.6,88585.55507132939,Cash,17768.044928670613,16.706575920956706,3,March,2024,Q1
ORD100195,2024-03-04,CUST12262,Keyboard,Accessories,North,1,1750.48,0.0,1750.48,1095.1377195781856,Credit Card,655.3422804218144,37.43786163919693,3,March,2024,Q1
ORD106156,2024-03-04,CUST12186,Mouse,Accessories,West,6,963.51,0.0,5781.0599999999995,4749.446522403859,Credit Card,1031.613477596141,17.8447114819106,3,March,2024,Q1
ORD106853,2024-03-04,CUST12289,Smartphone,Electronics,East,7,28738.22,0.05,191109.163,176992.87769680758,Cash,14116.285303192417,7.3865036514195905,3,March,2024,Q1
ORD105178,2024-03-04,CUST11200,Printer,Office Equipment,South,1,10152.51,0.0,10152.51,7630.188389927519,Debit Card,2522.3216100724812,24.84431544586,3,March,2024,Q1
ORD109413,2024-03-04,CUST11058,Printer,Office Equipment,West,3,8682.28,0.0,26046.840000000004,21544.422199162047,Debit Card,4502.417800837957,17.28585041731725,3,March,2024,Q1
ORD102864,2024-03-04,CUST12437,Mouse,Accessories,West,7,798.55,0.15,4751.3724999999995,4284.930422563317,Credit Card,466.44207743668267,9.816996613855949,3,March,2024,Q1
ORD107774,2024-03-04,CUST10527,Keyboard,Accessories,East,4,1827.67,0.0,7310.68,5744.7000807127015,Debit Card,1565.9799192872988,21.42044131718662,3,March,2024,Q1
ORD107525,2024-03-05,UNKNOWN,Mouse,Accessories,East,3,786.89,0.05,2242.6365,1761.0477947923202,Debit Card,481.5887052076798,21.47422041903268,3,March,2024,Q1
ORD110303,2024-03-05,CUST12067,Smartphone,Electronics,East,1,25872.58,0.0,25872.58,17014.8482372108,UPI,8857.7317627892,34.23598173351556,3,March,2024,Q1
ORD105791,2024-03-05,CUST11436,Laptop,Electronics,East,7,55329.88,0.15,200248.90875,311977.52292984317,Debit Card,17235.263070156798,8.606919846776343,3,March,2024,Q1
ORD104431,2024-03-05,CUST10204,Laptop,Electronics,North,3,71873.33,0.15,183276.99149999997,164816.07666606622,Debit Card,18460.914833933755,10.072685437950216,3,March,2024,Q1
ORD105534,2024-03-05,CUST10465,Printer,Office Equipment,West,7,10032.86,0.1,63207.018000000004,49162.42282435541,Cash,14044.595175644594,22.219993317268333,3,March,2024,Q1
ORD101542,2024-03-05,CUST10301,Laptop,Electronics,North,1,69618.02,0.1,62656.21800000001,60922.02505435623,Credit Card,1734.1929456437792,2.7677906535050982,3,March,2024,Q1
ORD103534,2024-03-05,CUST11043,Laptop,Electronics,South,1,64177.94,0.05,60969.043,49626.370541163706,Net Banking,11342.672458836292,18.603986385084465,3,March,2024,Q1
ORD103981,2024-03-05,CUST11769,Keyboard,Accessories,West,4,1745.94,0.05,6634.572,7800.045416240118,Net Banking,-1165.4734162401182,-17.56667070973257,3,March,2024,Q1
ORD110962,2024-03-05,CUST10158,Monitor,Electronics,South,7,12620.68,0.1,79510.28400000001,53529.542124990214,UPI,25980.7418750098,32.67595154736184,3,March,2024,Q1
ORD108037,2024-03-05,CUST11655,Headphones,Electronics,East,5,2368.65,0.1,10658.925000000001,9564.327538720781,Credit Card,1094.5974612792197,10.26930446812619,3,March,2024,Q1
ORD106512,2024-03-05,CUST10090,Headphones,Electronics,North,4,2789.47,0.1,10042.091999999999,9577.736018188583,Debit Card,464.3559818114154,4.624096072924003,3,March,2024,Q1
ORD104697,2024-03-05,CUST10358,Laptop,Electronics,East,7,56242.02,0.15,200248.90875,321641.13296361524,Cash,12998.886036384734,6.491364231409193,3,March,2024,Q1
ORD105193,2024-03-05,CUST12425,Mouse,Accessories,South,2,895.11,0.05,1700.709,1397.6147706311742,Credit Card,303.09422936882584,17.821639643750096,3,March,2024,Q1
ORD100727,2024-03-05,CUST11408,Smartphone,Electronics,East,5,27523.4,0.05,130736.15,87256.28787971633,UPI,38932.52874078014,29.779467072252118,3,March,2024,Q1
ORD101720,2024-03-05,CUST11308,Headphones,Electronics,West,2,2466.95,0.0,4933.9,3745.088749289207,UPI,1188.8112507107926,24.094757711157353,3,March,2024,Q1
ORD101530,2024-03-06,CUST10052,Tablet,Electronics,South,4,20456.29,0.1,73642.644,62491.55429117002,Net Banking,11151.089708829983,15.142163701821982,3,March,2024,Q1
ORD101808,2024-03-06,CUST11823,Laptop,Electronics,North,6,57668.73,0.1,200248.90875,223288.85917125703,Debit Card,38932.52874078014,19.44206786633994,3,March,2024,Q1
ORD107931,2024-03-06,CUST10665,Laptop,Electronics,North,6,57761.15,0.0,200248.90875,239910.26469356695,Debit Card,38932.52874078014,19.44206786633994,3,March,2024,Q1
ORD109071,2024-03-06,CUST12405,Headphones,Electronics,East,2,2866.61,0.05,5446.559,3451.337924688282,Cash,1995.2210753117183,36.63269002156625,3,March,2024,Q1
ORD101930,2024-03-06,CUST11648,Printer,Office Equipment,North,5,10337.87,0.0,51689.350000000006,38421.035332714186,Cash,13268.31466728582,25.669339365431792,3,March,2024,Q1
ORD104257,2024-03-06,CUST12151,Keyboard,Accessories,West,7,1673.03,0.0,11711.21,8960.755862081742,Credit Card,2750.4541379182574,23.485652959158426,3,March,2024,Q1
ORD100000,2024-03-06,CUST10169,Keyboard,Accessories,North,7,1603.83,0.05,10665.4695,7221.105431312247,Debit Card,3444.3640686877525,32.29453770120249,3,March,2024,Q1
ORD106577,2024-03-06,CUST10798,Monitor,Electronics,East,6,11307.97,0.0,67847.81999999999,50158.39887153918,Cash,17689.42112846081,26.072202656564077,3,March,2024,Q1
ORD111410,2024-03-06,CUST12282,Mouse,Accessories,West,7,771.13,0.1,4858.119,3543.8746932431986,Debit Card,1314.244306756801,27.05253425774052,3,March,2024,Q1
ORD103527,2024-03-06,CUST11488,Headphones,Electronics,East,3,2756.82,0.1,7443.414000000001,5789.4418963688495,UPI,1653.9721036311512,22.220611451024368,3,March,2024,Q1
ORD111570,2024-03-06,CUST10530,Headphones,Electronics,West,5,2478.51,0.05,11772.9225,10525.225344046961,Credit Card,1247.6971559530393,10.598024033140788,3,March,2024,Q1
ORD100171,2024-03-06,CUST10342,Tablet,Electronics,South,6,23659.73,0.0,141958.38,106109.82218938047,Credit Card,35848.55781061953,25.252864826028254,3,March,2024,Q1
ORD103247,2024-03-06,CUST11048,Smartphone,Electronics,West,7,29942.59,0.0,200248.90875,151381.7358988397,Debit Card,38932.52874078014,19.44206786633994,3,March,2024,Q1
